GENDER,MARSTAT,PC,MOVE,HEALTH,NEWSPAP,CLUB,POLITICS,JOBLEVEL,EDUCAT,OWNHOUSE,URBAN,AGE3,AGE13,REGION,PHONE,HOUSEVAL,PNONNAT1,PNONNAT2,SOCALL,DISABALL,UNEMPALL,ALLOWAN,HASJOB,NONNATIV,EMPLOYED,RELIGION,MARRIED,CHILDREN,HHSIZE,HHTYPE,KEYNUM,ETHNIC,RESP1,RESULT,RESPONSE,PROB,POPWGT
2,2,1,2,2,2,2,4,4,30,2,3,2,10,23,1,7,2,1,0,0,0,0,1,0,1,2,1,1,5,3,**,0,0,1,1,0.72390,405.17
1,1,1,1,3,1,1,4,4,45,2,4,1,6,24,1,6,3,2,0,0,0,0,1,0,1,2,0,1,4,3,**,0,1,1,1,0.64328,381.17
1,2,,,,,,,,,,4,2,9,22,1,6,4,2,0,0,0,0,1,0,3,,1,1,3,3,**,0,0,2,0,0.69064,347.86
1,4,,,,,,,,,,1,2,12,25,1,3,5,4,0,0,0,0,1,1,3,,0,0,1,1,**,2,0,0,0,0.35500,373.22
2,4,2,1,2,2,2,1,20,10,2,3,3,13,22,0,5,1,1,0,0,0,0,0,0,3,1,0,0,1,1,**,0,1,1,1,0.46160,383.10
2,2,1,1,4,1,1,2,20,45,1,5,3,13,21,0,8,1,1,0,1,0,1,0,0,3,3,1,1,3,3,**,0,1,1,1,0.54238,376.81
1,2,,,,,,,,,,5,2,12,21,1,7,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.63808,364.86
1,2,2,4,4,2,1,3,20,10,2,2,3,17,23,1,3,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.54084,377.35
2,1,2,1,2,2,1,3,2,45,1,1,1,6,25,1,3,3,2,0,0,0,0,1,0,1,1,0,0,2,2,**,0,0,1,1,0.45368,369.69
1,1,2,1,2,2,2,2,1,10,2,2,1,6,24,0,3,5,3,0,0,0,0,0,0,1,1,0,0,1,1,**,0,1,1,1,0.42841,369.61
1,1,2,1,2,2,2,2,2,10,2,3,1,6,22,0,5,5,4,0,0,0,0,1,0,1,1,0,0,2,2,**,0,1,1,1,0.50139,409.24
2,2,2,1,2,1,1,2,20,45,1,4,2,10,24,1,7,1,1,0,0,0,0,0,0,3,2,1,1,5,3,**,0,1,1,1,0.74016,356.23
2,4,,,,,,,,,,3,2,11,21,0,3,2,2,0,0,0,0,1,0,3,,0,1,3,3,**,0,0,2,0,0.49989,380.67
2,2,,,,,,,,,,1,3,16,25,1,4,2,1,0,0,0,0,0,1,3,,1,0,2,2,**,2,0,0,0,0.46125,374.62
2,1,1,2,2,1,2,2,4,45,1,5,1,8,21,1,5,1,1,0,0,0,0,1,0,1,1,0,0,2,2,**,0,1,1,1,0.67375,352.34
2,2,1,1,3,2,1,2,4,30,1,3,2,9,22,0,5,3,1,0,0,0,0,1,0,1,1,1,1,4,3,**,0,1,1,1,0.63976,397.52
2,2,,,,,,,,,,2,2,12,23,1,8,2,1,0,0,0,0,0,1,3,,1,0,2,2,**,2,0,3,0,0.51455,370.61
1,2,1,1,2,1,1,2,8,45,1,4,2,10,24,1,6,1,1,0,0,0,0,1,0,1,1,1,1,4,3,**,0,1,1,1,0.72840,377.05
2,2,1,1,2,1,1,3,20,10,1,4,3,15,22,1,7,1,1,0,0,0,0,0,0,3,2,1,0,2,2,**,0,1,1,1,0.70137,358.85
1,2,1,1,2,1,1,2,6,50,1,5,2,12,22,1,8,1,1,0,0,0,0,1,0,1,3,1,1,3,3,**,0,1,1,1,0.67872,386.44
1,1,2,1,2,2,2,2,2,45,1,5,1,7,21,1,5,1,1,0,0,0,0,0,0,1,1,0,1,3,3,**,0,1,1,1,0.58400,395.87
1,1,,,,,,,,,,2,3,15,23,0,4,1,1,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,2,0,0.39695,384.41
2,2,1,1,2,1,1,3,2,35,1,4,2,11,24,1,5,2,1,0,0,0,0,1,0,1,2,1,1,4,3,**,0,1,1,1,0.72698,384.92
1,2,,,,,,,,,,5,3,15,22,1,6,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.69891,373.52
1,1,1,1,1,1,1,1,20,50,2,1,1,6,23,1,4,5,3,0,0,0,0,0,0,3,2,0,0,1,1,**,0,1,1,1,0.50337,395.04
1,2,2,2,4,1,2,2,4,35,1,5,3,13,22,1,8,1,1,0,1,0,1,0,0,1,2,1,1,3,3,**,0,1,1,1,0.64444,410.85
1,1,,,,,,,,,,1,1,7,25,1,7,3,1,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,0,0,0.43008,384.95
2,4,,,,,,,,,,1,3,13,25,0,6,5,3,0,1,0,1,1,0,3,,0,0,1,1,**,0,0,3,0,0.31887,353.59
1,4,1,1,3,1,2,2,20,35,2,4,3,14,24,1,8,1,1,0,1,0,1,0,1,3,2,0,0,2,2,**,2,1,1,1,0.53967,369.02
2,2,1,2,2,1,1,2,8,60,1,4,2,9,24,1,4,2,1,0,0,0,0,1,0,1,2,1,1,5,3,**,0,0,1,1,0.76364,383.57
2,2,1,5,4,2,2,2,4,45,2,1,1,6,25,1,7,2,1,0,0,0,0,1,0,1,1,1,0,2,2,**,0,1,1,1,0.53056,382.09
1,2,,,,,,,,,,1,3,16,25,1,5,5,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.48378,379.84
2,2,1,1,2,1,1,1,6,50,1,1,2,11,23,1,12,1,1,0,0,0,0,1,1,1,1,1,1,5,3,**,2,1,1,1,0.65208,388.13
1,2,,,,,,,,,,2,3,13,22,1,5,2,1,0,0,0,0,1,0,3,,1,1,3,3,**,0,0,0,0,0.63888,361.23
1,2,2,1,2,1,2,4,4,35,2,4,2,11,22,0,5,2,2,0,0,0,0,1,0,1,3,1,0,2,2,**,0,1,1,1,0.57353,394.90
2,2,1,1,3,1,2,2,20,35,2,4,2,10,22,1,6,3,1,0,0,0,0,0,0,3,2,1,1,4,3,**,0,1,1,1,0.71836,404.67
2,2,,,,,,,,,,3,2,11,24,1,5,1,1,0,0,0,0,0,0,3,,1,1,5,3,**,0,0,3,0,0.71685,364.41
2,4,,,,,,,,,,1,2,12,25,1,5,5,4,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,3,0,0.38457,343.82
1,4,,,,,,,,,,2,2,12,24,1,6,2,1,0,0,0,0,1,0,3,,0,1,2,4,**,0,0,2,0,0.55925,388.88
2,1,2,1,1,2,2,4,4,45,1,5,1,6,23,1,6,1,1,0,0,0,0,1,0,1,1,0,1,4,3,**,0,1,1,1,0.63120,391.40
1,2,1,1,3,1,1,3,20,10,2,4,3,15,24,1,6,3,1,0,0,0,0,0,0,3,2,1,1,4,3,**,0,0,1,1,0.69954,398.20
1,2,,,,,,,,,,1,2,10,23,1,4,3,1,0,0,0,0,1,0,3,,1,0,1,1,**,0,0,2,0,0.64190,388.92
1,1,2,1,3,2,2,1,2,40,1,5,1,6,24,1,5,3,1,0,0,0,0,1,0,1,2,0,1,3,3,**,0,1,1,1,0.62914,384.79
2,1,2,4,1,2,2,2,6,50,2,2,2,11,23,0,4,3,1,0,0,0,0,1,0,1,1,0,0,1,1,**,0,1,1,1,0.42949,367.68
2,2,,,,,,,,,,4,1,7,22,0,7,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,0,0,0.56575,376.13
2,2,1,1,2,1,1,3,4,40,1,3,1,8,23,1,6,1,1,0,0,0,0,1,0,1,2,1,1,3,3,**,0,0,1,1,0.66229,378.24
1,2,,,,,,,,,,4,3,13,23,0,6,2,1,0,1,0,1,1,0,3,,1,1,3,3,**,0,0,2,0,0.48106,361.04
1,2,1,1,2,1,1,3,4,45,1,4,3,13,22,1,7,1,1,0,0,0,0,1,0,1,1,1,1,3,3,**,0,1,1,1,0.66257,363.42
2,2,,,,,,,,,,1,2,11,23,0,3,8,7,0,0,0,0,1,1,3,,1,1,4,3,**,1,0,4,0,0.38345,392.17
1,1,,,,,,,,,,1,1,7,25,0,2,5,4,0,0,0,0,1,0,3,,0,0,2,2,**,0,0,0,0,0.31876,385.95
1,2,2,1,3,1,2,3,20,10,1,5,3,16,22,1,7,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,0,1,1,0.69263,382.50
1,2,2,1,2,1,2,3,4,45,1,2,1,8,22,1,5,1,1,0,0,0,0,1,0,1,1,1,1,5,3,**,0,1,1,1,0.73530,410.72
2,3,,,,,,,,,,2,3,13,23,0,2,5,4,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,3,0,0.37267,382.69
1,1,,,,,,,,,,3,1,5,22,1,5,3,2,0,0,0,0,1,0,3,,0,1,3,3,**,0,0,3,0,0.70858,363.55
1,2,2,1,4,1,2,2,8,60,1,4,2,12,22,1,10,3,1,0,0,0,0,1,0,1,1,1,0,2,2,**,0,1,1,1,0.66700,360.23
2,1,1,1,3,2,2,4,2,40,1,3,1,6,23,1,7,1,1,0,0,0,0,1,0,1,1,0,1,4,3,**,0,1,1,1,0.60786,415.95
1,2,,,,,,,,,,5,2,11,24,1,10,2,1,0,0,0,0,1,0,3,,1,1,3,3,**,0,0,3,0,0.69283,368.68
1,2,,,,,,,,,,2,3,13,23,1,6,2,1,0,0,1,1,0,0,3,,1,0,2,2,**,0,0,2,0,0.54207,391.02
1,2,,,,,,,,,,4,2,10,24,1,6,1,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.72840,396.59
1,2,2,1,1,2,2,2,20,10,1,5,3,17,23,1,7,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,0,1,1,0.58932,367.10
1,1,,,,,,,,,,1,1,6,25,0,2,6,4,0,0,0,0,1,1,3,,0,0,2,5,**,4,0,2,0,0.22702,349.91
1,1,1,1,2,1,1,1,6,50,1,3,2,9,24,1,6,2,1,0,0,0,0,1,0,1,1,0,0,2,2,**,0,1,1,1,0.62499,404.00
2,3,2,1,3,1,1,4,20,10,2,1,3,17,25,0,4,1,1,0,0,0,0,0,0,3,1,0,0,1,1,**,0,1,1,1,0.28146,380.52
1,2,2,1,3,1,2,2,20,10,1,5,3,16,24,1,9,1,1,0,0,0,0,0,0,3,2,1,0,2,2,**,0,1,1,1,0.68875,382.55
2,2,2,1,2,2,1,3,2,45,1,5,1,7,22,1,6,1,1,0,0,0,0,1,0,1,3,1,0,2,2,**,0,1,1,1,0.73361,365.83
2,4,2,2,1,1,2,2,4,10,1,1,3,13,25,1,4,4,4,0,0,0,0,1,0,1,1,0,0,2,2,**,0,1,1,1,0.43221,360.86
1,2,1,5,2,2,1,3,4,50,2,2,1,7,23,1,4,1,1,0,0,0,0,1,0,1,1,1,1,3,3,**,0,1,1,1,0.59924,386.55
1,2,1,1,1,2,2,2,6,45,1,3,2,10,22,0,7,1,1,0,0,0,0,0,0,1,1,1,1,4,3,**,0,1,1,1,0.58505,386.70
2,3,2,1,1,1,1,3,20,35,2,2,3,17,22,1,3,2,1,0,0,0,0,0,0,3,3,0,0,1,1,**,0,1,1,1,0.55596,386.15
2,3,,,,,,,,,,1,2,12,25,0,5,5,3,0,0,0,0,0,0,3,,0,1,3,4,**,0,0,4,0,0.28979,386.77
1,2,,,,,,,,,,5,3,17,24,1,5,2,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.64827,392.83
2,3,2,1,5,1,2,2,20,10,2,4,3,17,21,1,5,1,1,0,0,0,0,0,0,3,3,0,0,1,5,**,0,1,1,1,0.38749,389.02
2,2,,,,,,,,,,1,2,11,23,1,9,2,1,0,0,0,0,0,1,3,,1,1,3,3,**,2,0,3,0,0.54290,382.41
2,1,2,1,1,1,2,2,6,45,1,2,1,8,23,1,3,1,1,0,0,0,0,1,0,1,3,0,0,1,1,**,0,1,1,1,0.57512,372.50
2,1,1,4,1,1,1,2,4,45,2,2,1,5,23,0,5,1,1,0,0,0,0,0,1,1,1,0,0,2,2,**,4,1,1,1,0.50169,416.35
1,2,,,,,,,,,,2,1,8,23,0,7,2,1,0,0,0,0,1,0,3,,1,1,3,3,**,0,0,3,0,0.49704,358.84
1,1,1,1,2,2,2,2,1,35,2,5,1,7,22,1,6,2,1,0,0,0,0,1,0,1,1,0,1,2,4,**,0,1,1,1,0.63970,392.50
2,2,2,1,2,1,1,2,20,45,2,2,3,14,23,0,6,2,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.48269,379.03
1,1,,,,,,,,,,5,2,11,21,1,3,2,1,0,0,0,0,1,0,3,,0,1,5,3,**,0,0,3,0,0.68108,369.14
1,2,1,1,2,1,1,2,6,45,1,4,2,11,22,1,8,1,1,0,0,1,1,0,0,1,1,1,0,2,2,**,0,1,1,1,0.64682,377.01
2,4,,,,,,,,,,3,2,12,21,0,4,2,1,1,0,0,1,0,0,3,,0,1,2,4,**,0,0,3,0,0.43948,353.11
1,2,1,1,4,2,1,3,2,45,2,3,3,14,23,1,7,3,2,0,1,0,1,1,0,1,3,1,0,2,2,**,0,0,1,1,0.64097,359.06
2,4,,,,,,,,,,4,3,14,24,1,4,2,1,1,0,0,1,0,0,3,,0,0,1,1,**,0,0,2,0,0.61185,357.79
2,2,1,2,2,1,1,2,6,35,1,4,2,12,22,1,8,1,1,0,0,0,0,0,0,1,1,1,1,3,3,**,0,1,1,1,0.64252,384.77
1,1,1,1,1,1,1,2,6,50,1,2,2,10,23,1,6,3,1,0,0,0,0,0,0,1,1,0,1,4,3,**,0,0,1,1,0.53755,392.62
2,2,,,,,,,,,,4,1,8,24,1,5,1,1,0,0,0,0,0,0,3,,1,1,5,3,**,0,0,3,0,0.73873,371.33
1,2,,,,,,,,,,1,2,12,25,0,4,1,1,0,0,0,0,1,0,3,,1,0,2,2,**,0,0,3,0,0.36086,396.98
1,2,,,,,,,,,,3,3,15,21,1,6,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,2,0,0.66720,386.60
1,2,,,,,,,,,,1,3,15,25,1,4,4,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,0,0,0.49119,368.19
2,2,1,1,2,1,2,2,4,50,1,3,2,11,24,1,5,1,1,0,0,0,0,1,0,1,2,1,1,5,3,**,0,1,1,1,0.75066,367.29
1,2,1,1,2,1,1,2,6,50,1,4,2,9,24,1,6,1,1,0,0,0,0,1,0,1,2,1,1,5,3,**,0,0,1,1,0.74419,377.01
2,4,,,,,,,,,,1,2,10,25,0,5,5,5,0,0,0,0,1,1,3,,0,1,3,4,**,1,0,3,0,0.22881,375.10
2,1,2,1,2,2,2,4,4,40,1,2,1,8,22,1,6,3,1,0,0,0,0,1,0,1,2,0,0,1,1,**,0,0,1,1,0.63905,405.20
1,1,1,2,2,2,2,2,4,40,1,4,1,7,23,1,6,2,1,0,0,0,0,1,0,1,1,0,1,4,3,**,0,1,1,1,0.58725,381.29
1,2,1,1,2,2,2,4,4,10,2,4,1,8,22,0,4,1,1,0,0,0,0,1,0,1,1,1,1,3,3,**,0,1,1,1,0.58927,366.18
1,1,,,,,,,,,,1,1,7,23,1,2,5,1,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,0,0,0.54983,387.53
1,1,,,,,,,,,,2,2,9,23,0,4,1,1,0,0,0,0,1,0,3,,0,1,2,4,**,0,0,3,0,0.41439,392.00
2,1,2,3,1,1,1,2,4,10,2,2,1,7,23,1,3,2,1,0,0,0,0,1,0,1,1,0,0,2,2,**,0,0,1,1,0.55944,406.60
1,4,,,,,,,,,,1,2,10,25,0,2,7,6,1,0,0,1,0,1,3,,0,1,5,3,**,1,0,4,0,0.21383,363.74
1,1,,,,,,,,,,3,1,5,22,0,10,1,1,0,0,0,0,0,0,3,,0,0,3,5,**,0,0,0,0,0.47570,364.10
1,1,,,,,,,,,,3,1,7,23,1,8,1,1,0,0,0,0,0,0,3,,0,1,3,3,**,0,0,3,0,0.50480,396.68
1,1,,,,,,,,,,3,1,7,24,1,6,5,5,0,1,0,1,0,0,3,,0,0,1,1,**,0,0,3,0,0.57576,374.24
1,2,1,1,3,1,2,1,20,35,2,1,3,15,23,1,7,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.60974,383.86
1,1,2,2,2,2,1,2,4,60,2,1,1,8,25,1,6,4,2,0,0,0,0,1,0,1,1,0,0,1,1,**,0,0,1,1,0.44681,409.49
1,1,,,,,,,,,,1,1,8,25,1,8,5,2,0,0,0,0,0,1,3,,0,0,2,2,**,4,0,0,0,0.40442,384.02
2,2,,,,,,,,,,3,2,11,23,1,10,6,4,0,0,0,0,0,0,3,,1,1,3,3,**,0,0,0,0,0.59764,382.38
2,2,,,,,,,,,,4,2,10,22,1,8,1,1,0,0,0,0,0,0,3,,1,1,5,3,**,0,0,3,0,0.74365,373.12
2,2,2,4,2,1,2,2,20,10,2,2,3,14,23,1,7,2,2,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.60176,358.33
2,2,2,2,2,1,2,4,20,35,1,3,3,15,22,1,8,1,1,0,0,0,0,0,1,3,2,1,1,3,3,**,4,1,1,1,0.69075,383.60
1,1,1,1,2,1,1,3,1,45,2,3,1,7,23,1,5,1,1,0,0,0,0,0,0,1,2,0,0,2,2,**,0,1,1,1,0.51479,376.23
1,4,,,,,,,,,,2,2,12,23,0,2,5,2,0,0,0,0,1,0,3,,0,1,2,4,**,0,0,3,0,0.37889,369.34
1,1,,,,,,,,,,3,1,6,24,1,7,2,1,0,0,0,0,1,0,3,,0,0,2,2,**,0,0,2,0,0.61526,391.62
1,1,,,,,,,,,,2,1,5,24,0,5,6,6,0,0,0,0,0,1,3,,0,1,3,3,**,3,0,2,0,0.44012,426.08
1,1,,,,,,,,,,2,1,7,23,1,3,2,1,0,0,0,0,1,0,3,,0,0,2,2,**,0,0,3,0,0.53345,414.07
1,1,1,1,2,2,1,2,4,45,1,5,1,8,21,0,4,2,1,0,0,0,0,1,0,1,3,0,0,2,2,**,0,1,1,1,0.53451,387.74
1,4,2,4,5,1,2,1,20,35,2,4,2,11,24,0,3,4,2,0,1,0,1,0,1,3,3,0,0,1,1,**,4,1,1,1,0.44725,370.35
2,1,,,,,,,,,,3,1,6,24,1,8,1,1,0,0,0,0,0,0,3,,0,1,4,3,**,0,0,0,0,0.62607,365.36
2,2,2,1,1,1,2,3,4,45,1,5,2,10,24,1,6,3,1,0,0,0,0,0,0,1,1,1,1,5,3,**,0,1,1,1,0.75768,417.90
2,4,,,,,,,,,,2,2,10,24,1,8,3,1,0,0,0,0,1,0,3,,0,1,3,4,**,0,0,3,0,0.64940,380.73
1,1,1,1,2,2,2,1,4,45,1,4,1,8,24,1,7,1,1,0,0,0,0,0,0,1,2,0,1,3,4,**,0,1,1,1,0.60710,378.12
1,1,,,,,,,,,,2,1,7,23,0,5,4,2,0,0,0,0,0,0,3,,0,1,3,3,**,0,0,2,0,0.36326,407.40
1,1,1,2,2,2,1,3,4,45,1,3,1,8,22,1,5,1,1,0,0,0,0,1,0,1,2,0,0,2,2,**,0,1,1,1,0.63850,380.93
2,1,,,,,,,,,,1,1,7,25,0,4,5,1,0,0,0,0,1,1,3,,0,1,2,4,**,4,0,0,0,0.33518,397.56
2,2,,,,,,,,,,4,2,10,21,0,5,2,1,0,0,0,0,0,1,3,,1,1,3,3,**,4,0,3,0,0.56171,403.39
1,2,,,,,,,,,,4,2,11,24,1,6,2,1,0,0,0,0,1,0,3,,1,1,5,3,**,0,0,3,0,0.73168,379.50
2,2,2,1,5,1,2,2,20,50,1,2,3,13,23,1,12,2,1,0,0,0,0,0,0,3,1,1,0,2,2,**,0,1,1,1,0.56797,342.61
1,1,,,,,,,,,,1,1,5,25,1,4,7,7,0,0,0,0,1,0,3,,0,1,3,3,**,0,0,3,0,0.52751,339.51
1,3,,,,,,,,,,2,3,17,23,1,5,7,5,0,0,0,0,0,0,3,,0,0,2,2,**,0,0,4,0,0.46394,367.32
2,1,1,2,3,1,2,2,4,30,1,2,1,6,23,1,8,2,1,0,0,0,0,1,0,1,1,0,1,4,3,**,0,1,1,1,0.58417,332.17
2,4,,,,,,,,,,1,2,9,25,0,3,8,7,0,1,0,1,0,1,3,,0,1,3,4,**,1,0,3,0,0.19222,400.80
2,2,,,,,,,,,,2,3,17,22,1,6,1,1,0,0,0,0,0,0,3,,1,0,3,2,**,0,0,4,0,0.64903,405.14
2,2,2,1,2,1,2,4,20,45,1,4,1,8,22,1,6,1,1,0,1,1,1,0,0,3,2,1,1,4,3,**,0,1,1,1,0.71685,394.85
2,2,1,1,3,1,1,3,20,35,1,5,2,11,21,1,6,2,1,0,0,0,0,0,1,3,1,1,1,4,3,**,2,1,1,1,0.66254,381.20
1,4,2,4,4,2,2,4,20,10,2,1,2,11,25,0,2,8,7,0,1,0,1,0,1,3,1,0,0,1,1,**,2,1,1,1,0.23708,353.42
1,1,,,,,,,,,,1,3,14,25,0,3,8,7,0,0,1,1,0,1,3,,0,0,2,5,**,4,0,3,0,0.20649,364.66
1,2,2,1,1,2,2,1,6,40,1,2,2,9,22,1,5,2,1,0,0,0,0,1,0,1,1,1,0,2,2,**,0,1,1,1,0.67673,399.78
1,1,1,1,1,1,1,3,20,30,1,4,1,5,21,1,5,1,1,0,0,0,0,1,0,2,1,0,1,4,3,**,0,1,1,1,0.73127,372.34
2,2,,,,,,,,,,4,3,17,23,1,5,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,4,0,0.59215,404.62
1,2,1,1,2,1,1,3,20,45,1,3,3,14,22,1,6,1,1,0,1,1,1,0,0,3,2,1,1,3,3,**,0,1,1,1,0.65360,387.49
2,2,,,,,,,,,,4,3,17,22,1,4,2,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.65506,373.09
1,1,1,1,1,2,1,1,20,40,2,1,1,6,25,0,2,5,4,0,0,0,0,0,0,3,1,0,0,1,1,**,0,1,1,1,0.27886,366.89
1,2,,,,,,,,,,2,2,12,22,1,6,2,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.66923,386.75
2,3,,,,,,,,,,4,3,17,22,1,5,2,1,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,3,0,0.58153,378.32
2,2,2,2,2,1,2,2,20,35,2,1,3,13,25,1,5,2,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.46559,382.19
2,1,,,,,,,,,,2,1,7,24,1,6,3,1,0,0,0,0,1,1,3,,0,0,1,1,**,2,0,3,0,0.57196,362.10
1,1,,,,,,,,,,4,1,6,24,1,6,1,1,0,0,0,0,1,0,3,,0,1,3,3,**,0,0,3,0,0.60716,352.36
1,2,2,1,2,1,1,2,6,50,1,3,1,8,24,1,7,5,1,0,0,0,0,1,0,1,2,1,0,2,2,**,0,1,1,1,0.70243,378.55
2,1,1,2,1,1,1,2,2,40,1,2,1,5,23,1,9,3,1,0,0,0,0,1,0,1,1,0,1,4,3,**,0,1,1,1,0.68584,391.35
1,2,,,,,,,,,,4,3,14,23,1,9,1,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.66814,401.87
1,2,,,,,,,,,,1,2,9,25,1,5,4,1,0,0,0,0,1,0,3,,1,0,2,2,**,0,0,0,0,0.51471,421.67
1,2,2,1,2,1,1,2,1,45,1,4,2,9,24,1,9,1,1,0,0,0,0,1,0,1,2,1,1,3,3,**,0,1,1,1,0.68674,402.16
1,4,1,1,2,1,1,3,4,10,2,2,3,13,24,1,2,3,2,0,0,0,0,1,0,1,2,0,0,1,1,**,0,1,1,1,0.56954,361.70
2,2,,,,,,,,,,1,2,12,25,1,5,4,4,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,0,0,0.53237,359.42
1,2,2,1,4,2,1,3,20,10,2,3,3,15,24,1,6,1,1,0,0,0,0,0,0,3,5,1,0,2,2,**,0,1,1,1,0.67368,406.99
1,2,,,,,,,,,,5,3,14,21,1,4,1,1,0,1,0,1,1,0,3,,1,0,2,2,**,0,0,3,0,0.71086,368.80
1,2,,,,,,,,,,1,2,10,23,0,7,3,3,0,0,0,0,1,0,3,,1,1,5,3,**,0,0,0,0,0.58628,405.22
1,1,2,5,1,1,1,2,6,60,1,4,1,7,23,1,12,2,1,0,0,0,0,1,0,1,2,0,1,3,3,**,0,1,1,1,0.54942,389.32
2,2,2,1,2,1,1,3,20,45,1,3,3,14,24,1,7,1,1,0,0,0,0,0,0,3,2,1,0,2,2,**,0,1,1,1,0.68168,364.88
1,2,2,1,3,2,2,3,4,30,1,3,2,9,24,1,6,2,1,0,0,0,0,1,0,1,2,1,1,5,3,**,0,1,1,1,0.74307,392.64
2,2,2,1,2,1,2,2,20,40,1,5,3,13,21,1,6,1,1,0,1,0,1,0,0,3,3,1,0,2,2,**,0,1,1,1,0.66640,356.31
1,2,1,1,1,1,1,2,6,50,1,5,2,10,22,1,7,1,1,0,0,0,0,1,0,1,3,1,1,5,3,**,0,0,1,1,0.77321,417.42
2,2,1,1,2,1,2,2,20,45,1,2,2,11,23,1,7,3,1,0,0,0,0,0,1,3,1,1,1,4,3,**,2,1,1,1,0.56371,375.18
1,2,,,,,,,,,,1,3,14,25,1,6,1,1,0,1,0,1,0,0,3,,1,0,2,2,**,0,0,3,0,0.47415,381.49
1,2,,,,,,,,,,2,3,17,21,0,1,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,4,0,0.47567,386.12
2,1,,,,,,,,,,4,1,5,23,1,9,1,1,0,0,0,0,0,0,3,,0,1,5,3,**,0,0,3,0,0.69856,368.20
1,2,2,1,2,1,2,4,4,45,1,5,2,9,22,1,6,1,1,0,0,0,0,0,0,1,1,1,1,3,3,**,0,0,1,1,0.67327,389.03
2,2,,,,,,,,,,4,3,16,23,0,3,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.51839,355.41
2,2,,,,,,,,,,1,1,8,25,1,8,2,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,0,0,0.57882,334.61
1,1,2,1,1,2,2,3,2,45,2,2,1,6,24,0,6,2,1,0,0,0,0,1,0,1,2,0,1,3,4,**,0,1,1,1,0.48521,389.01
1,2,1,1,2,2,2,1,4,45,1,2,2,10,24,0,6,2,1,0,0,0,0,1,1,1,1,1,1,4,3,**,4,1,1,1,0.59769,371.07
1,2,,,,,,,,,,2,2,9,23,1,4,1,1,0,0,0,0,1,0,3,,1,0,2,2,**,0,0,2,0,0.61545,352.62
2,2,1,1,1,1,1,3,4,30,1,3,1,7,23,1,7,1,1,0,0,0,0,1,0,1,2,1,0,2,2,**,0,1,1,1,0.65599,406.92
2,3,2,1,2,2,2,4,20,10,2,1,3,17,25,1,2,2,1,0,0,0,0,0,0,3,1,0,0,1,1,**,0,1,1,1,0.38814,377.10
1,2,,,,,,,,,,5,2,9,21,1,3,1,1,0,0,1,1,0,0,3,,1,1,3,3,**,0,0,2,0,0.66273,419.02
2,2,1,1,2,1,2,3,20,10,1,3,3,16,24,1,6,2,2,0,0,0,0,0,0,3,3,1,0,2,2,**,0,0,1,1,0.69000,373.61
2,2,2,1,3,2,1,2,20,35,2,4,3,15,24,1,8,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.69754,349.01
2,4,2,1,2,1,1,3,2,45,2,5,2,10,23,1,5,2,1,0,0,0,0,1,1,1,1,0,1,3,4,**,4,0,1,1,0.63626,389.35
2,2,2,1,3,2,2,4,20,10,1,5,2,10,24,1,10,1,1,0,0,0,0,0,0,3,2,1,1,4,3,**,0,1,1,1,0.73328,374.14
1,1,1,5,1,1,2,3,4,45,2,4,1,7,22,1,5,3,2,0,0,0,0,1,0,1,1,0,0,2,2,**,0,1,1,1,0.62405,395.26
